Parameter Count: 930114
Training with 118287 image pairs
[  3200,  0.0002206]     0.2431,     0.7055,     3.0060,    13h26m34s
[  3300,  0.0002270]     0.2478,     0.7036,     2.9339,    13h33m35s
[  3400,  0.0002334]     0.2592,     0.7220,     2.9107,    13h28m09s
[  3500,  0.0002398]     0.2787,     0.7433,     2.7182,    13h31m32s
[  3600,  0.0002462]     0.2994,     0.7639,     2.6616,    13h23m42s
[  3700,  0.0002526]     0.3136,     0.7736,     2.6391,    13h25m24s
[  3800,  0.0002590]     0.3447,     0.7837,     2.6475,    13h25m43s
[  3900,  0.0002654]     0.3405,     0.7927,     2.5481,    13h25m51s
[  4000,  0.0002718]     0.3470,     0.7906,     2.4462,    13h23m38s
[  4100,  0.0002782]     0.3395,     0.7825,     2.4943,    13h23m19s
[  4200,  0.0002846]     0.3898,     0.8281,     2.1288,    13h21m43s
[  4300,  0.0002910]     0.3747,     0.8125,     2.4566,    13h21m20s
[  4400,  0.0002973]     0.3603,     0.8056,     2.2923,    13h26m10s
[  4500,  0.0003037]     0.3628,     0.8020,     2.4797,    13h24m53s
[  4600,  0.0003101]     0.3898,     0.8428,     2.1645,    13h18m38s
[  4700,  0.0003165]     0.3852,     0.8270,     2.2243,    13h17m06s
[  4800,  0.0003229]     0.4050,     0.8409,     2.1857,    13h17m38s
[  4900,  0.0003293]     0.3959,     0.8431,     2.1971,    13h12m22s
[  5000,  0.0003357]     0.3900,     0.8402,     2.3185,    13h15m22s
[  5100,  0.0003421]     0.3859,     0.8444,     2.0947,    13h16m03s
[  5200,  0.0003485]     0.4077,     0.8561,     1.8922,    13h16m17s
[  5300,  0.0003549]     0.3728,     0.8213,     2.2653,    13h19m44s
[  5400,  0.0003613]     0.4580,     0.8783,     1.8730,    13h15m46s
[  5500,  0.0003677]     0.4248,     0.8611,     2.0161,    13h20m16s
[  5600,  0.0003741]     0.4564,     0.8823,     1.8017,    13h20m36s
[  5700,  0.0003805]     0.4472,     0.8794,     1.8623,    13h17m12s
[  5800,  0.0003869]     0.4503,     0.8759,     1.8813,    13h09m13s
[  5900,  0.0003933]     0.4364,     0.8658,     1.9330,    13h13m11s
[  6000,  0.0003997]     0.4575,     0.8812,     1.8278,    13h09m13s
[  6100,  0.0003997]     0.4558,     0.8775,     1.8485,    13h11m05s
[  6200,  0.0003993]     0.4569,     0.8803,     1.8911,    13h09m01s
[  6300,  0.0003990]     0.4688,     0.8830,     1.7914,    13h08m50s
[  6400,  0.0003986]     0.4820,     0.8906,     1.7938,    13h08m29s
[  6500,  0.0003983]     0.4978,     0.8958,     1.7611,    13h01m59s
[  6600,  0.0003979]     0.4880,     0.8939,     1.7166,    13h02m58s
[  6700,  0.0003976]     0.5337,     0.9123,     1.5156,    13h07m51s
[  6800,  0.0003972]     0.5069,     0.8952,     1.8049,    13h05m04s
[  6900,  0.0003969]     0.5123,     0.9066,     1.5514,    13h00m25s
[  7000,  0.0003965]     0.5203,     0.9098,     1.5142,    13h02m18s
[  7100,  0.0003962]     0.4672,     0.9056,     1.6366,    13h07m34s
[  7200,  0.0003958]     0.5269,     0.9080,     1.5617,    13h01m54s
[  7300,  0.0003955]     0.5419,     0.9181,     1.5807,    12h58m24s
[  7400,  0.0003951]     0.5563,     0.9222,     1.4776,    13h03m55s
[  7500,  0.0003948]     0.5533,     0.9264,     1.4629,    12h59m07s
[  7600,  0.0003944]     0.5683,     0.9284,     1.4148,    13h01m00s
[  7700,  0.0003941]     0.5456,     0.9189,     1.5768,    13h03m30s
[  7800,  0.0003937]     0.5822,     0.9383,     1.2595,    13h01m27s
[  7900,  0.0003934]     0.5595,     0.9341,     1.3928,    12h56m01s
[  8000,  0.0003930]     0.5709,     0.9328,     1.4249,    12h59m05s
[  8100,  0.0003927]     0.5534,     0.9178,     1.5401,    12h51m22s
[  8200,  0.0003923]     0.5906,     0.9387,     1.3095,    12h58m19s
[  8300,  0.0003920]     0.5691,     0.9284,     1.4005,    12h53m06s
[  8400,  0.0003916]     0.5827,     0.9359,     1.3129,    12h50m38s
[  8500,  0.0003913]     0.5742,     0.9223,     1.4209,    12h51m47s
[  8600,  0.0003909]     0.5894,     0.9373,     1.3690,    12h53m39s
[  8700,  0.0003906]     0.5980,     0.9413,     1.2201,    12h52m32s
[  8800,  0.0003902]     0.5998,     0.9484,     1.2865,    12h53m38s
[  8900,  0.0003899]     0.6120,     0.9406,     1.2738,    12h49m04s
[  9000,  0.0003895]     0.6055,     0.9325,     1.3276,    12h48m00s
[  9100,  0.0003891]     0.6108,     0.9413,     1.2676,    12h47m11s
[  9200,  0.0003888]     0.6372,     0.9536,     1.1298,    12h47m14s
[  9300,  0.0003884]     0.6058,     0.9448,     1.2399,    12h50m27s
[  9400,  0.0003881]     0.6338,     0.9494,     1.2404,    12h43m15s
[  9500,  0.0003877]     0.6206,     0.9437,     1.2948,    12h46m33s
[  9600,  0.0003874]     0.6045,     0.9405,     1.2986,    12h47m26s
[  9700,  0.0003870]     0.6431,     0.9508,     1.1446,    12h46m20s
[  9800,  0.0003867]     0.6475,     0.9569,     1.1228,    12h46m34s
[  9900,  0.0003863]     0.6281,     0.9520,     1.1589,    12h43m27s
[ 10000,  0.0003860]     0.6592,     0.9528,     1.1072,    12h43m16s
Validation MACE: 1.024994
[ 10100,  0.0003856]     0.6388,     0.9552,     1.1040,    12h37m58s
[ 10200,  0.0003853]     0.6473,     0.9555,     1.1058,    12h42m41s
[ 10300,  0.0003849]     0.6444,     0.9519,     1.1365,    12h42m09s
[ 10400,  0.0003846]     0.6459,     0.9527,     1.1191,    12h43m52s
[ 10500,  0.0003842]     0.6489,     0.9567,     1.1816,    12h39m44s
[ 10600,  0.0003839]     0.6462,     0.9573,     1.1447,    12h40m48s
[ 10700,  0.0003835]     0.6525,     0.9536,     1.0937,    12h40m34s
[ 10800,  0.0003832]     0.6522,     0.9520,     1.2215,    12h43m17s
[ 10900,  0.0003828]     0.6462,     0.9545,     1.1022,    12h36m57s
[ 11000,  0.0003825]     0.6567,     0.9539,     1.1099,    12h34m42s
[ 11100,  0.0003821]     0.6697,     0.9642,     1.0827,    12h37m50s
[ 11200,  0.0003818]     0.6608,     0.9575,     1.1287,    12h35m39s
[ 11300,  0.0003814]     0.6736,     0.9592,     1.0943,    12h31m48s
[ 11400,  0.0003811]     0.6586,     0.9575,     1.1249,    12h29m39s
[ 11500,  0.0003807]     0.6652,     0.9627,     1.1319,    12h33m08s
[ 11600,  0.0003804]     0.6661,     0.9570,     1.0968,    12h35m41s
[ 11700,  0.0003800]     0.6564,     0.9595,     1.1184,    12h31m33s
[ 11800,  0.0003797]     0.6859,     0.9528,     1.1368,    12h39m09s
[ 11900,  0.0003793]     0.6695,     0.9561,     1.1790,    12h31m30s
[ 12000,  0.0003790]     0.6816,     0.9686,     1.0332,    12h31m47s
[ 12100,  0.0003786]     0.7167,     0.9661,     0.9673,    12h29m21s
[ 12200,  0.0003783]     0.6837,     0.9548,     1.1560,    12h31m43s
[ 12300,  0.0003779]     0.6905,     0.9630,     1.0544,    12h23m25s
[ 12400,  0.0003776]     0.6867,     0.9648,     1.0514,    12h25m50s
[ 12500,  0.0003772]     0.6831,     0.9583,     1.1065,    12h27m14s
[ 12600,  0.0003769]     0.6631,     0.9566,     1.0965,    12h23m22s
[ 12700,  0.0003765]     0.7002,     0.9647,     1.0270,    12h21m44s
[ 12800,  0.0003762]     0.6945,     0.9688,     0.9846,    12h24m30s
[ 12900,  0.0003758]     0.6867,     0.9666,     1.0219,    12h25m02s
[ 13000,  0.0003755]     0.6966,     0.9680,     1.0169,    12h25m22s
[ 13100,  0.0003751]     0.6998,     0.9673,     1.0171,    12h23m07s
[ 13200,  0.0003748]     0.7108,     0.9667,     0.9871,    12h22m19s
[ 13300,  0.0003744]     0.7005,     0.9717,     1.0064,    12h20m44s
[ 13400,  0.0003741]     0.7114,     0.9688,     0.9590,    12h20m26s
[ 13500,  0.0003737]     0.6863,     0.9663,     0.9916,    12h22m57s
[ 13600,  0.0003734]     0.7117,     0.9681,     0.9392,    12h19m41s
[ 13700,  0.0003730]     0.7228,     0.9680,     1.0067,    12h21m28s
[ 13800,  0.0003727]     0.7127,     0.9630,     1.0445,    12h13m57s
[ 13900,  0.0003723]     0.7095,     0.9602,     1.0071,    12h17m04s
[ 14000,  0.0003720]     0.7153,     0.9670,     1.0644,    12h14m09s
[ 14100,  0.0003716]     0.7063,     0.9637,     1.0383,    12h14m53s
[ 14200,  0.0003713]     0.7067,     0.9622,     1.1320,    12h11m09s
[ 14300,  0.0003709]     0.7139,     0.9708,     0.9495,    12h11m24s
[ 14400,  0.0003706]     0.7094,     0.9689,     0.9565,    12h11m23s
[ 14500,  0.0003702]     0.7222,     0.9691,     0.9667,    12h15m14s
[ 14600,  0.0003699]     0.7289,     0.9773,     0.8809,    12h14m03s
[ 14700,  0.0003695]     0.7253,     0.9711,     1.0040,    12h12m06s
[ 14800,  0.0003692]     0.7140,     0.9656,     0.9809,    12h12m17s
[ 14900,  0.0003688]     0.7217,     0.9686,     0.9391,    12h14m18s
[ 15000,  0.0003685]     0.7325,     0.9733,     0.9050,    12h07m17s
[ 15100,  0.0003681]     0.7208,     0.9656,     1.0032,    12h19m00s
[ 15200,  0.0003678]     0.7356,     0.9739,     0.8871,    12h07m37s
[ 15300,  0.0003674]     0.7264,     0.9722,     0.9115,    12h08m00s
[ 15400,  0.0003671]     0.7216,     0.9725,     0.9773,    12h07m14s
[ 15500,  0.0003667]     0.7306,     0.9752,     0.9403,    12h02m59s
[ 15600,  0.0003664]     0.7403,     0.9758,     0.8945,    12h06m22s
[ 15700,  0.0003660]     0.7356,     0.9712,     0.9613,    12h03m06s
[ 15800,  0.0003657]     0.7339,     0.9736,     0.9273,    12h04m53s
[ 15900,  0.0003653]     0.7322,     0.9758,     0.9665,    12h01m42s
[ 16000,  0.0003650]     0.7328,     0.9716,     0.9581,    12h05m17s
[ 16100,  0.0003646]     0.7475,     0.9744,     0.9066,    12h01m04s
[ 16200,  0.0003643]     0.7327,     0.9720,     0.9812,    11h57m15s
[ 16300,  0.0003639]     0.7483,     0.9733,     0.9009,    12h01m08s
[ 16400,  0.0003636]     0.7342,     0.9758,     0.8882,    11h58m47s
[ 16500,  0.0003632]     0.7288,     0.9752,     0.8881,    11h59m21s
[ 16600,  0.0003629]     0.7453,     0.9734,     0.9055,    11h56m28s
[ 16700,  0.0003625]     0.7455,     0.9748,     0.8809,    12h03m28s
[ 16800,  0.0003622]     0.7541,     0.9812,     0.8665,    11h58m43s
[ 16900,  0.0003618]     0.7341,     0.9778,     0.8642,    11h54m18s
[ 17000,  0.0003615]     0.7480,     0.9808,     0.8754,    11h55m43s
[ 17100,  0.0003611]     0.7469,     0.9739,     0.8881,    11h55m19s
[ 17200,  0.0003608]     0.7459,     0.9761,     0.8655,    11h54m46s
[ 17300,  0.0003604]     0.7488,     0.9788,     0.8553,    11h53m51s
[ 17400,  0.0003601]     0.7456,     0.9744,     0.8905,    11h50m58s
[ 17500,  0.0003597]     0.7483,     0.9766,     0.8789,    11h50m44s
[ 17600,  0.0003593]     0.7581,     0.9738,     0.9080,    11h49m40s
[ 17700,  0.0003590]     0.7384,     0.9736,     0.8879,    11h50m40s
[ 17800,  0.0003586]     0.7591,     0.9819,     0.8518,    11h50m16s
[ 17900,  0.0003583]     0.7470,     0.9780,     0.8936,    11h47m55s
[ 18000,  0.0003579]     0.7578,     0.9772,     0.8597,    11h46m35s
[ 18100,  0.0003576]     0.7516,     0.9762,     0.9008,    11h48m30s
[ 18200,  0.0003572]     0.7725,     0.9767,     0.8542,    11h49m22s
[ 18300,  0.0003569]     0.7656,     0.9775,     0.8379,    11h43m26s
[ 18400,  0.0003565]     0.7630,     0.9817,     0.8359,    11h45m56s
[ 18500,  0.0003562]     0.7569,     0.9819,     0.8088,    11h42m14s
[ 18600,  0.0003558]     0.7675,     0.9794,     0.8407,    11h42m02s
[ 18700,  0.0003555]     0.7406,     0.9741,     0.9029,    11h40m53s
[ 18800,  0.0003551]     0.7655,     0.9789,     0.8437,    11h43m34s
[ 18900,  0.0003548]     0.7697,     0.9797,     0.8154,    11h42m06s
[ 19000,  0.0003544]     0.7534,     0.9761,     0.9025,    11h36m33s
[ 19100,  0.0003541]     0.7569,     0.9791,     0.9027,    11h41m57s
[ 19200,  0.0003537]     0.7630,     0.9744,     0.9162,    11h40m47s
[ 19300,  0.0003534]     0.7722,     0.9809,     0.7866,    11h40m04s
[ 19400,  0.0003530]     0.7780,     0.9850,     0.7929,    11h37m42s
[ 19500,  0.0003527]     0.7702,     0.9792,     0.8160,    11h35m49s
[ 19600,  0.0003523]     0.7750,     0.9808,     0.8559,    11h37m19s
[ 19700,  0.0003520]     0.7628,     0.9767,     0.8640,    11h42m36s
[ 19800,  0.0003516]     0.7556,     0.9772,     0.8730,    11h36m10s
[ 19900,  0.0003513]     0.7783,     0.9817,     0.8464,    11h34m20s
[ 20000,  0.0003509]     0.7678,     0.9769,     0.8858,    11h33m33s
Validation MACE: 0.786469
[ 20100,  0.0003506]     0.7792,     0.9809,     0.8068,    11h31m53s
[ 20200,  0.0003502]     0.7800,     0.9842,     0.8131,    11h42m26s
[ 20300,  0.0003499]     0.7700,     0.9800,     0.8428,    11h31m23s
[ 20400,  0.0003495]     0.7702,     0.9852,     0.7765,    11h34m08s
[ 20500,  0.0003492]     0.7841,     0.9873,     0.7567,    11h32m08s
[ 20600,  0.0003488]     0.7764,     0.9830,     0.7936,    11h32m57s
[ 20700,  0.0003485]     0.7922,     0.9869,     0.7522,    11h29m44s
[ 20800,  0.0003481]     0.7797,     0.9811,     0.8157,    11h29m55s
[ 20900,  0.0003478]     0.7780,     0.9784,     0.8372,    11h25m30s
[ 21000,  0.0003474]     0.7758,     0.9864,     0.7665,    11h29m13s
[ 21100,  0.0003471]     0.7711,     0.9834,     0.7712,    11h25m01s
[ 21200,  0.0003467]     0.7833,     0.9797,     0.8899,    11h22m32s
[ 21300,  0.0003464]     0.7727,     0.9797,     0.8158,    11h24m11s
[ 21400,  0.0003460]     0.7741,     0.9872,     0.7718,    11h20m39s
