Parameter Count: 930114
Training with 118287 image pairs
[   100,  0.0000223]     0.0008,     0.0077,    25.0573,    13h51m16s
[   200,  0.0000287]     0.0011,     0.0063,    24.5567,    13h48m01s
[   300,  0.0000351]     0.0002,     0.0075,    23.2142,    13h47m12s
[   400,  0.0000415]     0.0009,     0.0147,    20.3972,    13h46m22s
[   500,  0.0000479]     0.0013,     0.0175,    18.6157,    13h46m59s
[   600,  0.0000543]     0.0030,     0.0277,    16.7031,    13h40m54s
[   700,  0.0000607]     0.0036,     0.0358,    15.1758,    13h43m05s
[   800,  0.0000671]     0.0053,     0.0580,    13.7272,    13h47m11s
[   900,  0.0000735]     0.0081,     0.0675,    12.8532,    13h51m23s
[  1000,  0.0000799]     0.0112,     0.1027,    11.3789,    13h52m53s
[  1100,  0.0000863]     0.0150,     0.1138,    11.1354,    13h47m35s
[  1200,  0.0000927]     0.0161,     0.1455,    10.0145,    13h42m48s
[  1300,  0.0000991]     0.0225,     0.1714,     9.3239,    13h43m07s
[  1400,  0.0001055]     0.0256,     0.1792,     9.1682,    13h42m00s
[  1500,  0.0001119]     0.0284,     0.2000,     8.6808,    13h44m04s
[  1600,  0.0001183]     0.0288,     0.1975,     8.2098,    13h40m16s
[  1700,  0.0001247]     0.0280,     0.2111,     7.8417,    13h42m03s
[  1800,  0.0001311]     0.0253,     0.2091,     7.8625,    13h38m12s
[  1900,  0.0001375]     0.0300,     0.2209,     7.1585,    13h39m38s
[  2000,  0.0001439]     0.0306,     0.2241,     7.0109,    13h39m13s
[  2100,  0.0001502]     0.0325,     0.2380,     6.6268,    13h42m15s
[  2200,  0.0001566]     0.0294,     0.2283,     6.8142,    13h31m43s
[  2300,  0.0001630]     0.0312,     0.2298,     6.7788,    13h39m19s
[  2400,  0.0001694]     0.0319,     0.2398,     6.7691,    13h35m36s
[  2500,  0.0001758]     0.0350,     0.2633,     6.3637,    13h35m25s
[  2600,  0.0001822]     0.0397,     0.2777,     6.2544,    13h37m51s
[  2700,  0.0001886]     0.0437,     0.2861,     6.0296,    13h33m33s
[  2800,  0.0001950]     0.0402,     0.2928,     6.0409,    13h31m29s
[  2900,  0.0002014]     0.0475,     0.3266,     5.6746,    13h35m07s
[  3000,  0.0002078]     0.0525,     0.3417,     5.8511,    13h28m07s
[  3100,  0.0002142]     0.0519,     0.3339,     5.6420,    13h31m44s
[  3200,  0.0002206]     0.0577,     0.3661,     5.5643,    13h32m24s
[  3300,  0.0002270]     0.0639,     0.3780,     5.1067,    13h31m30s
[  3400,  0.0002334]     0.0622,     0.3759,     5.2564,    13h24m28s
[  3500,  0.0002398]     0.0612,     0.3969,     5.1707,    13h27m48s
[  3600,  0.0002462]     0.0772,     0.4058,     5.0817,    13h25m06s
[  3700,  0.0002526]     0.0684,     0.4098,     5.1286,    13h28m47s
[  3800,  0.0002590]     0.0714,     0.4034,     5.2777,    13h26m55s
[  3900,  0.0002654]     0.0792,     0.4306,     4.8309,    13h24m16s
[  4000,  0.0002718]     0.0728,     0.4267,     4.8275,    13h20m41s
[  4100,  0.0002782]     0.0786,     0.4423,     4.7243,    13h25m37s
[  4200,  0.0002846]     0.0803,     0.4458,     4.6828,    13h25m09s
[  4300,  0.0002910]     0.0798,     0.4548,     4.8480,    13h27m30s
[  4400,  0.0002973]     0.0823,     0.4691,     4.8301,    13h20m12s
[  4500,  0.0003037]     0.0877,     0.4581,     4.7281,    13h19m04s
[  4600,  0.0003101]     0.0805,     0.4706,     4.4537,    13h16m15s
