Parameter Count: 1292868
Training with 8822 image pairs
[   100,  0.0000223]     0.0008,     0.0043,    24.8815,    34h54m38s
[   200,  0.0000287]     0.0016,     0.0077,    24.8676,    35h26m22s
[   300,  0.0000351]     0.0013,     0.0061,    24.9590,    35h31m37s
[   400,  0.0000415]     0.0011,     0.0070,    24.0925,    35h27m41s
[   500,  0.0000479]     0.0006,     0.0083,    23.1121,    35h29m22s
[   600,  0.0000543]     0.0009,     0.0112,    22.4030,    35h01m32s
[   700,  0.0000607]     0.0009,     0.0120,    21.3950,    35h21m45s
[   800,  0.0000671]     0.0028,     0.0227,    20.0129,    35h09m01s
[   900,  0.0000735]     0.0033,     0.0261,    19.2715,    35h19m01s
[  1000,  0.0000799]     0.0019,     0.0286,    18.2301,    35h06m48s
[  1100,  0.0000863]     0.0033,     0.0405,    17.4411,    35h04m30s
[  1200,  0.0000927]     0.0066,     0.0464,    16.9232,    34h56m06s
[  1300,  0.0000991]     0.0067,     0.0616,    16.2382,    34h59m59s
[  1400,  0.0001055]     0.0098,     0.0689,    15.5036,    35h02m31s
[  1500,  0.0001119]     0.0095,     0.0811,    14.9490,    35h03m13s
[  1600,  0.0001183]     0.0134,     0.0984,    14.7451,    34h58m44s
[  1700,  0.0001247]     0.0190,     0.1289,    13.5074,    34h47m52s
[  1800,  0.0001311]     0.0242,     0.1505,    13.1832,    34h56m59s
[  1900,  0.0001375]     0.0316,     0.1758,    12.9289,    35h05m21s
[  2000,  0.0001439]     0.0295,     0.1778,    12.4716,    34h51m30s
[  2100,  0.0001502]     0.0384,     0.2131,    12.2517,    34h45m33s
[  2200,  0.0001566]     0.0452,     0.2552,    11.2402,    34h39m36s
[  2300,  0.0001630]     0.0553,     0.2843,    10.5497,    34h27m36s
[  2400,  0.0001694]     0.0597,     0.3136,    10.2024,    34h46m57s
[  2500,  0.0001758]     0.0573,     0.3222,     9.7268,    34h38m07s
[  2600,  0.0001822]     0.0688,     0.3566,     9.2044,    34h36m54s
[  2700,  0.0001886]     0.0708,     0.3597,     9.1751,    34h38m35s
[  2800,  0.0001950]     0.0721,     0.3893,     8.6231,    34h23m33s
[  2900,  0.0002014]     0.0723,     0.3931,     8.6170,    34h29m21s
[  3000,  0.0002078]     0.0747,     0.4164,     8.4229,    34h32m43s
[  3100,  0.0002142]     0.0791,     0.4009,     8.8226,    34h33m47s
[  3200,  0.0002206]     0.0859,     0.4266,     8.4332,    34h25m08s
[  3300,  0.0002270]     0.0869,     0.4508,     8.0163,    34h18m24s
[  3400,  0.0002334]     0.0933,     0.4633,     7.8087,    34h15m00s
[  3500,  0.0002398]     0.1020,     0.4800,     7.2351,    34h24m27s
[  3600,  0.0002462]     0.1092,     0.4872,     7.2679,    34h19m08s
[  3700,  0.0002526]     0.1020,     0.4952,     7.1599,    34h18m39s
[  3800,  0.0002590]     0.1109,     0.5130,     7.1459,    34h14m36s
