Parameter Count: 1292868
Training with 118287 image pairs
[  2800,  0.0001950]     0.0892,     0.4958,     4.9410,    33h43m37s
[  2900,  0.0002014]     0.1027,     0.5306,     4.7448,    33h45m21s
[  3000,  0.0002078]     0.1069,     0.5373,     4.4562,    33h39m34s
[  3100,  0.0002142]     0.1020,     0.5425,     4.4329,    33h40m23s
[  3200,  0.0002206]     0.1005,     0.5323,     4.4258,    33h37m47s
[  3300,  0.0002270]     0.1077,     0.5552,     4.2693,    33h33m55s
[  3400,  0.0002334]     0.1087,     0.5534,     4.3922,    33h34m06s
[  3500,  0.0002398]     0.1178,     0.5909,     3.9816,    33h35m57s
[  3600,  0.0002462]     0.1123,     0.5630,     4.4278,    33h30m28s
[  3700,  0.0002526]     0.1113,     0.5700,     4.1898,    33h27m35s
[  3800,  0.0002590]     0.1158,     0.5605,     4.4658,    33h27m33s
[  3900,  0.0002654]     0.1066,     0.5437,     4.5945,    33h24m45s
[  4000,  0.0002718]     0.1142,     0.5602,     4.2421,    33h25m38s
[  4100,  0.0002782]     0.1202,     0.5631,     4.4765,    33h22m26s
[  4200,  0.0002846]     0.1223,     0.5978,     3.7495,    33h17m56s
[  4300,  0.0002910]     0.1270,     0.5914,     4.0208,    33h18m19s
[  4400,  0.0002973]     0.1320,     0.6275,     3.5597,    33h19m21s
[  4500,  0.0003037]     0.1453,     0.6283,     3.7218,    33h11m34s
[  4600,  0.0003101]     0.1388,     0.6150,     3.6502,    33h13m38s
[  4700,  0.0003165]     0.1380,     0.6327,     3.5440,    33h16m01s
[  4800,  0.0003229]     0.1436,     0.6356,     3.6386,    33h13m18s
[  4900,  0.0003293]     0.1308,     0.6073,     3.8504,    33h08m51s
[  5000,  0.0003357]     0.1319,     0.6139,     3.9418,    33h08m59s
[  5100,  0.0003421]     0.1384,     0.6411,     3.4619,    33h04m05s
[  5200,  0.0003485]     0.1539,     0.6419,     3.5261,    33h04m07s
[  5300,  0.0003549]     0.1441,     0.6394,     3.5331,    33h01m23s
[  5400,  0.0003613]     0.1566,     0.6458,     3.4431,    33h02m13s
[  5500,  0.0003677]     0.1358,     0.6369,     3.5237,    32h59m22s
[  5600,  0.0003741]     0.1562,     0.6545,     3.4564,    33h02m05s
