Parameter Count: 1292868
Training with 118287 image pairs
[   100,  0.0000223]     0.0009,     0.0057,    24.9003,    33h44m19s
[   200,  0.0000287]     0.0006,     0.0075,    24.4509,    34h12m11s
[   300,  0.0000351]     0.0013,     0.0127,    21.6976,    34h22m58s
[   400,  0.0000415]     0.0022,     0.0206,    18.7038,    34h24m53s
[   500,  0.0000479]     0.0041,     0.0441,    15.4281,    34h25m14s
[   600,  0.0000543]     0.0109,     0.0778,    13.0860,    34h24m11s
[   700,  0.0000607]     0.0211,     0.1480,    10.7685,    34h22m44s
[   800,  0.0000671]     0.0427,     0.2280,     9.6095,    34h23m30s
[   900,  0.0000735]     0.0722,     0.3252,     8.1590,    34h18m47s
[  1000,  0.0000799]     0.1006,     0.4420,     6.7586,    34h16m33s
[  1100,  0.0000863]     0.1286,     0.5184,     5.8990,    34h14m01s
[  1200,  0.0000927]     0.1248,     0.5250,     6.2263,    34h17m09s
[  1300,  0.0000991]     0.1545,     0.6041,     5.1636,    34h14m27s
[  1400,  0.0001055]     0.1691,     0.6703,     4.2776,    34h11m19s
[  1500,  0.0001119]     0.1773,     0.7002,     4.1022,    34h07m02s
[  1600,  0.0001183]     0.2053,     0.7481,     3.3984,    34h08m13s
[  1700,  0.0001247]     0.1981,     0.7448,     3.7121,    34h05m40s
[  1800,  0.0001311]     0.2069,     0.7602,     3.6468,    34h01m05s
[  1900,  0.0001375]     0.2333,     0.7930,     3.2118,    34h01m12s
[  2000,  0.0001439]     0.2223,     0.7647,     3.7465,    34h02m52s
[  2100,  0.0001502]     0.2402,     0.8014,     3.1319,    33h57m26s
[  2200,  0.0001566]     0.2734,     0.8344,     2.6563,    33h54m07s
[  2300,  0.0001630]     0.2891,     0.8395,     3.0897,    33h56m30s
[  2400,  0.0001694]     0.3347,     0.8672,     2.4913,    33h51m53s
[  2500,  0.0001758]     0.3362,     0.8633,     2.4265,    33h50m03s
[  2600,  0.0001822]     0.3953,     0.8870,     2.2319,    33h49m32s
[  2700,  0.0001886]     0.3950,     0.8794,     2.3121,    33h47m56s
[  2800,  0.0001950]     0.3836,     0.8788,     2.2661,    33h44m12s
[  2900,  0.0002014]     0.4339,     0.8956,     2.2038,    33h41m44s
[  3000,  0.0002078]     0.4595,     0.8947,     2.1052,    33h43m04s
[  3100,  0.0002142]     0.4927,     0.9223,     1.7965,    33h38m20s
[  3200,  0.0002206]     0.4836,     0.9114,     2.0521,    33h38m19s
[  3300,  0.0002270]     0.5180,     0.9180,     1.8390,    33h36m05s
[  3400,  0.0002334]     0.5120,     0.9116,     1.9051,    33h32m59s
[  3500,  0.0002398]     0.4963,     0.9158,     1.8170,    33h31m40s
[  3600,  0.0002462]     0.5394,     0.9228,     1.7742,    33h34m07s
[  3700,  0.0002526]     0.6027,     0.9373,     1.5283,    33h29m45s
[  3800,  0.0002590]     0.5481,     0.9270,     1.7370,    33h24m40s
[  3900,  0.0002654]     0.5769,     0.9273,     1.8012,    33h26m11s
[  4000,  0.0002718]     0.5725,     0.9345,     1.7938,    33h22m50s
[  4100,  0.0002782]     0.6105,     0.9378,     1.6068,    33h24m08s
[  4200,  0.0002846]     0.5603,     0.9381,     1.5050,    33h20m53s
[  4300,  0.0002910]     0.6155,     0.9375,     1.5348,    33h15m53s
[  4400,  0.0002973]     0.6352,     0.9455,     1.5415,    33h16m58s
[  4500,  0.0003037]     0.6741,     0.9502,     1.3699,    33h17m42s
[  4600,  0.0003101]     0.6375,     0.9459,     1.3866,    33h10m06s
[  4700,  0.0003165]     0.6630,     0.9525,     1.2999,    33h11m25s
[  4800,  0.0003229]     0.6188,     0.9380,     1.5802,    33h14m32s
[  4900,  0.0003293]     0.6452,     0.9472,     1.5835,    33h11m15s
[  5000,  0.0003357]     0.6611,     0.9508,     1.3571,    33h08m13s
[  5100,  0.0003421]     0.6741,     0.9548,     1.2940,    33h06m00s
[  5200,  0.0003485]     0.6781,     0.9527,     1.2574,    33h02m07s
[  5300,  0.0003549]     0.6758,     0.9534,     1.3059,    33h02m58s
[  5400,  0.0003613]     0.6630,     0.9522,     1.3479,    33h00m45s
[  5500,  0.0003677]     0.6000,     0.9298,     1.8113,    32h59m54s
[  5600,  0.0003741]     0.6787,     0.9542,     1.2438,    32h56m53s
[  5700,  0.0003805]     0.7016,     0.9606,     1.1991,    33h01m16s
[  5800,  0.0003869]     0.6997,     0.9642,     1.2569,    32h53m04s
[  5900,  0.0003933]     0.6733,     0.9480,     1.3656,    32h54m41s
[  6000,  0.0003997]     0.7163,     0.9613,     1.2881,    32h49m33s
[  6100,  0.0003997]     0.6203,     0.9436,     1.5656,    32h49m29s
[  6200,  0.0003993]     0.7208,     0.9583,     1.3296,    32h45m24s
[  6300,  0.0003990]     0.7400,     0.9617,     1.3448,    32h45m35s
[  6400,  0.0003986]     0.7461,     0.9677,     1.1785,    32h43m37s
[  6500,  0.0003983]     0.7308,     0.9581,     1.3688,    32h41m01s
[  6600,  0.0003979]     0.7208,     0.9605,     1.2065,    32h44m56s
[  6700,  0.0003976]     0.7373,     0.9702,     1.1203,    32h39m07s
[  6800,  0.0003972]     0.7622,     0.9677,     1.1258,    32h36m42s
[  6900,  0.0003969]     0.7556,     0.9678,     1.1405,    32h34m17s
[  7000,  0.0003965]     0.7745,     0.9775,     0.9920,    32h32m13s
